Date,Time,CO,PT08.S1_CO,NMHC,C6H6,PT08.S2_NMHC,NOx,PT08.S3_NOx,NO2,PT08.S4_NO2,PT08.S5_O3,T,RH,AH,Datetime
2004-06-28,17:00:00,2.9,1220.5,275,17.6609,1229.5,188,669.75,163,1904.5,1156.75,39.125,19.55,1.35419,2004-06-28 17:00:00
2004-06-28,18:00:00,3.4,1255.25,275,19.5301,1283.25,203,640.25,160,2022.5,1232,37,21.875,1.35034,2004-06-28 18:00:00
2004-06-28,19:00:00,3.1,1244.5,275,19.6546,1286.75,167,634.75,140,2066.75,1288.25,33.875,26.75,1.38988,2004-06-28 19:00:00
2004-06-28,20:00:00,2.5,1162,275,15.0606,1150.5,116,686.75,115,1912.25,1143.25,31.875,30.575,1.4201,2004-06-28 20:00:00
2004-06-28,21:00:00,1.8,1078.5,275,11.1446,1019.5,89,753.75,92,1760,1014.25,29.675,33.85,1.38737,2004-06-28 21:00:00
2004-06-28,22:00:00,1.8,1090.5,275,11.667,1038,103,744,99,1785.75,1088.25,28.6,36.75,1.416,2004-06-28 22:00:00
2004-06-28,23:00:00,2,1085,275,11.6884,1038.75,100,744.75,96,1789.75,1091.5,27.75,38.675,1.41868,2004-06-28 23:00:00
2004-06-29,00:00:00,1.5,1050,275,9.67846,965.5,86,779.75,80,1748,1089.75,27.75,40.05,1.46912,2004-06-29 00:00:00
2004-06-29,01:00:00,0.8,941,275,6.03664,813.5,52,873,65,1592.25,978.75,27.525,41.325,1.49622,2004-06-29 01:00:00
2004-06-29,02:00:00,0.4,890.75,275,3.89713,705,27,980.25,46,1534,806.25,27.325,41.65,1.49056,2004-06-29 02:00:00
2004-06-29,03:00:00,0.3,842,275,2.56297,623.75,31,1079.5,51.5,1479.5,712,26,44.25,1.46565,2004-06-29 03:00:00
2004-06-29,04:00:00,0.4,849.5,275,2.79129,638.75,35,1047.75,57,1519,852.5,24.85,48,1.48572,2004-06-29 04:00:00
2004-06-29,05:00:00,0.5,862.5,275,3.00383,652.25,42,1055.25,54,1504,815.75,25.925,45.15,1.48889,2004-06-29 05:00:00
2004-06-29,06:00:00,0.7,955.75,275,5.41064,783.75,57,927.5,62,1633.75,933.75,25.275,47.6,1.51079,2004-06-29 06:00:00
2004-06-29,07:00:00,3.4,1384.25,275,23.4965,1390.5,228,552,102,2315.75,1547.75,24.725,49.475,1.5201,2004-06-29 07:00:00
2004-06-29,08:00:00,5.7,1501.5,275,33.5117,1631.25,350,458.75,140,2622.25,1858,27.1,43.1,1.52238,2004-06-29 08:00:00
2004-06-29,09:00:00,3.2,1218.5,275,15.4683,1163.25,232,641.75,121,1962.75,1409.5,28.3,39.75,1.50529,2004-06-29 09:00:00
2004-06-29,10:00:00,2.7,1236.75,275,15.2519,1156.5,206,663,132,1967.5,1333.75,32.45,32.275,1.54841,2004-06-29 10:00:00
2004-06-29,11:00:00,2.1,1180.75,275,12.8164,1077.5,159,706,122,1869.75,1139.75,35.4,27.825,1.57326,2004-06-29 11:00:00
2004-06-29,12:00:00,2.8,1251.25,275,15.18,1154.25,184,681.5,148,1955,1110.5,35.55,27.425,1.56352,2004-06-29 12:00:00
2004-06-29,13:00:00,2.5,1213.75,275,15.686,1170,136,681.25,133,1963.25,1053.5,37.825,24.35,1.57218,2004-06-29 13:00:00
2004-06-29,14:00:00,2.1,1165.75,275,12.3453,1061.5,124,726,130,1824.75,924.25,37.2,25.5,1.59138,2004-06-29 14:00:00
2004-06-29,15:00:00,2.5,1225.75,275,15.2599,1156.75,133,682.5,141,1912.25,1040.5,37.225,25.625,1.60136,2004-06-29 15:00:00
2004-06-29,16:00:00,2.7,1265.25,275,17.6439,1229,156,635.75,172,2040.25,1281.5,38,25.025,1.63118,2004-06-29 16:00:00
2004-06-29,17:00:00,3.7,1317.25,275,21.5251,1338.25,200,593,198,2132,1362.25,37.05,26.875,1.66353,2004-06-29 17:00:00
2004-06-29,18:00:00,3.7,1371.5,275,23.1612,1381.75,202,567.75,181,2267.5,1440.5,36.95,27.775,1.70987,2004-06-29 18:00:00
2004-06-29,19:00:00,4.6,1443,275,25.551,1443,286,543.25,202,2331.5,1559,34.7,31.85,1.73249,2004-06-29 19:00:00
2004-06-29,20:00:00,2.6,1200.25,275,14.2902,1126,141,663.5,120,1979.25,1197.75,31.925,38.425,1.78974,2004-06-29 20:00:00
2004-06-29,21:00:00,2.5,1215.5,275,14.3992,1129.5,117,654.5,115,1993.75,1245.5,30.5,42.3,1.81734,2004-06-29 21:00:00
2004-06-29,22:00:00,2.3,1160.25,275,12.5947,1070,110,686.75,112,1928.5,1192,29.3,45.775,1.83622,2004-06-29 22:00:00
2004-06-29,23:00:00,2.2,1193.5,275,13.659,1105.5,100,667.25,97,1984.5,1194.25,28.25,48.05,1.81435,2004-06-29 23:00:00
2004-06-30,00:00:00,2.5,1198.5,275,13.0997,1087,112,658.25,100,1954,1251.75,27.35,51.025,1.82873,2004-06-30 00:00:00
2004-06-30,01:00:00,0.9,964.667,275,6.14109,818.333,35,844,47,1681.33,776.667,26.7667,52.3667,1.81409,2004-06-30 01:00:00
2004-06-30,02:00:00,0.8,961.25,275,5.76477,800.75,33,850,44,1683,797.75,25.975,54.85,1.81408,2004-06-30 02:00:00
2004-06-30,03:00:00,0.7,901.25,275,3.74652,696.5,30.5,951.75,43,1585.5,799.5,26.85,51.875,1.80582,2004-06-30 03:00:00
2004-06-30,04:00:00,0.5,863.5,275,2.63815,628.75,28,1052,42,1557.5,727.75,26.875,51.775,1.80497,2004-06-30 04:00:00
2004-06-30,05:00:00,0.7,951.5,275,4.58192,742,49,892,57,1656.25,953,24.575,59.15,1.80129,2004-06-30 05:00:00
2004-06-30,06:00:00,0.9,1008.75,275,7.4221,875,81,797.25,61,1738,1060,26.375,53.125,1.79871,2004-06-30 06:00:00
2004-06-30,07:00:00,2.2,1224.75,275,15.188,1154.5,178,642.75,106,1991.75,1338.25,27.25,46.425,1.65421,2004-06-30 07:00:00
2004-06-30,08:00:00,2.8,1245,275,16.7441,1202.25,223,628,136,2039.25,1621.5,28.45,40.425,1.54417,2004-06-30 08:00:00
2004-06-30,09:00:00,2.9,1265.25,275,16.9692,1209,290,637.75,157,2014.5,1811.75,30.775,37.05,1.61689,2004-06-30 09:00:00
2004-06-30,10:00:00,2.9,1276.25,275,18.0455,1240.75,274,641.5,171,2024.25,1784.25,34.225,30.675,1.62516,2004-06-30 10:00:00
2004-06-30,11:00:00,3,1232.25,275,16.0926,1182.5,278,675.25,190,1920.25,1508.5,36.975,26.525,1.63515,2004-06-30 11:00:00
2004-06-30,12:00:00,2.5,1192.75,275,13.4008,1097,152,698,155,1831.5,1138.5,36.6,27.75,1.67596,2004-06-30 12:00:00
2004-06-30,13:00:00,2.3,1161.75,275,14.0116,1117,118,700,139,1856.5,1044,36.875,26.875,1.64771,2004-06-30 13:00:00
2004-06-30,14:00:00,2.1,1126,275,13.4008,1097,141,722.5,152,1810.25,1015.25,39.275,22.225,1.55196,2004-06-30 14:00:00
2004-06-30,15:00:00,1.9,1089,275,10.4209,993.25,131,800.5,143,1675,824.5,38.5,22.425,1.50182,2004-06-30 15:00:00
2004-06-30,16:00:00,2.3,1134,275,12.6684,1072.5,171,746.5,168,1764.75,1022.25,39.725,20.4,1.45937,2004-06-30 16:00:00
2004-06-30,17:00:00,4.2,1388.25,275,24.5439,1417.5,287,567.5,226,2249.75,1913.25,38.775,24.175,1.64325,2004-06-30 17:00:00
2004-06-30,18:00:00,4.9,1505.5,275,27.8228,1499,267,505.75,207,2485,2042.5,33.55,38,1.93895,2004-06-30 18:00:00
2004-06-30,19:00:00,4.9,1351.75,275,23.2855,1385,280,562.5,197,2205,1661.25,34.025,32.925,1.72507,2004-06-30 19:00:00
2004-06-30,20:00:00,3.5,1216.5,275,17.5674,1226.75,224,641,158,2039.75,1403.75,31.9,33.675,1.56629,2004-06-30 20:00:00
2004-06-30,21:00:00,2.5,1148.5,275,14.4851,1132.25,137,687.75,124,1935.5,1233,30.2,37.575,1.58696,2004-06-30 21:00:00
2004-06-30,22:00:00,2.5,1156,275,14.3758,1128.75,118,688.25,110,1941,1180.5,28.925,41,1.60961,2004-06-30 22:00:00
2004-06-30,23:00:00,2.6,1179.75,275,14.1506,1121.5,128,678.25,112,1921.25,1271.75,27.775,45.2,1.66044,2004-06-30 23:00:00
2004-07-01,00:00:00,2.3,1109,275,12.8833,1079.75,111,696,102,1874,1189.5,27.075,47.35,1.67007,2004-07-01 00:00:00
2004-07-01,01:00:00,1.5,1031.5,275,9.91003,974.25,66,763,77,1799.5,982.25,26.2,49.4,1.65553,2004-07-01 01:00:00
2004-07-01,02:00:00,0.9,893,275,5.06612,766.75,36,917.5,50,1606.5,805.25,26.875,49.325,1.71956,2004-07-01 02:00:00
2004-07-01,03:00:00,0.6,848.25,275,2.83404,641.5,33.5,1079,45,1536.25,654.25,26.25,50.75,1.70576,2004-07-01 03:00:00
2004-07-01,04:00:00,0.6,850.25,275,3.19832,664.25,31,1038.25,40,1568,726.75,24.85,54.625,1.69079,2004-07-01 04:00:00
2004-07-01,05:00:00,0.8,937.75,275,5.37985,782.25,75,878.5,66,1685.25,1000.75,23.425,58.55,1.66515,2004-07-01 05:00:00
2004-07-01,06:00:00,0.9,947.75,275,6.35778,828.25,66,858.25,60,1710.75,993.5,24.375,55.175,1.66043,2004-07-01 06:00:00
2004-07-01,07:00:00,2.4,1225,275,17.12,1213.5,154,625.25,85,2090,1322,25.1,54.3,1.70574,2004-07-01 07:00:00
2004-07-01,08:00:00,3.9,1379.5,275,22.3086,1359.25,239,537.75,120,2336.5,1617,26.6,51.2,1.75649,2004-07-01 08:00:00
2004-07-01,09:00:00,2.9,1275.5,275,14.6497,1137.5,246,628,134,2020.5,1429.75,28.2,47.15,1.77523,2004-07-01 09:00:00
2004-07-01,10:00:00,2.7,1246,275,13.28,1093,261,667,149,1941.75,1356.75,31.575,39.35,1.79695,2004-07-01 10:00:00
2004-07-01,11:00:00,2,1140.5,275,10.4889,995.75,179,767,125,1804.75,994,34.2,31.825,1.68375,2004-07-01 11:00:00
2004-07-01,12:00:00,2.4,1199,275,14.2204,1123.75,159,679.75,132,1939.75,1054,36.6,27.075,1.63519,2004-07-01 12:00:00
2004-07-01,13:00:00,2,1156.25,275,12.1706,1055.5,111,709.5,114,1841.75,944.75,37.575,26.925,1.71498,2004-07-01 13:00:00
2004-07-01,14:00:00,1.8,1157.5,275,10.1439,983,101,750.75,110,1803.25,807.75,38.075,26.3,1.72127,2004-07-01 14:00:00
2004-07-01,15:00:00,1.9,1162.75,275,11.6813,1038.5,118,723.25,121,1813.75,887.75,37.85,26.9,1.73918,2004-07-01 15:00:00
2004-07-01,16:00:00,1.8,1077.75,275,10.8526,1009,120,766.5,127,1730,786.5,37.8,22.725,1.46527,2004-07-01 16:00:00
2004-07-01,17:00:00,2.9,1243.75,275,17.2967,1218.75,177,651,157,1948.75,1077,36.9,24.65,1.51336,2004-07-01 17:00:00
2004-07-01,18:00:00,3.3,1236,275,17.9854,1239,186,637,169,1985.5,1106,34.475,28.5,1.53104,2004-07-01 18:00:00
2004-07-01,19:00:00,4.4,1363.5,275,22.923,1375.5,235,579.5,179,2168,1356,32.525,30.875,1.4875,2004-07-01 19:00:00
2004-07-01,20:00:00,3.4,1192.5,275,16.545,1196.25,195,675.25,149,1888,1151.75,30.925,30.4,1.33803,2004-07-01 20:00:00
2004-07-01,21:00:00,1.9,1078,275,10.1843,984.5,106,777.5,111,1696.75,924.75,28.7,34.725,1.34571,2004-07-01 21:00:00
2004-07-01,22:00:00,2.1,1140.25,275,11.5887,1035.25,107,725.75,112,1778.5,1059,27.675,39.35,1.43718,2004-07-01 22:00:00
2004-07-01,23:00:00,2.5,1238.75,275,14.3136,1126.75,134,648.25,120,1929.5,1201.25,26.8,45.075,1.56454,2004-07-01 23:00:00
2004-07-02,00:00:00,2.3,1171.25,275,13.2649,1092.5,117,668.75,105,1861.5,1205.25,26.125,45.3,1.51147,2004-07-02 00:00:00
2004-07-02,01:00:00,1.7,1065.25,275,9.98329,977,83,735.5,90,1732.75,1102.75,25.875,46.15,1.51741,2004-07-02 01:00:00
2004-07-02,02:00:00,1.5,1023.75,275,7.58748,882,77,790.75,87,1662,1072,25.3,47.6,1.51301,2004-07-02 02:00:00
2004-07-02,03:00:00,0.8,872.75,275,3.44446,679,57,1010.25,70.5,1501.25,713.25,26.625,43,1.47734,2004-07-02 03:00:00
2004-07-02,04:00:00,0.65,874,275,3.26016,668,37,1043,54,1513,736.5,25.325,47.2,1.50251,2004-07-02 04:00:00
2004-07-02,05:00:00,0.5,886.5,275,2.91644,646.75,50,1046.25,61,1500.25,740.25,25.15,47.975,1.5115,2004-07-02 05:00:00
2004-07-02,06:00:00,0.8,992.5,275,5.63347,794.5,60,887.75,63,1628.75,769.75,24.825,50.65,1.56543,2004-07-02 06:00:00
2004-07-02,07:00:00,2.6,1299.25,275,17.4911,1224.5,179,619.5,102,2077.25,1327,25.675,49.7,1.61504,2004-07-02 07:00:00
2004-07-02,08:00:00,4.9,1529,275,28.958,1526.25,300,476,149,2558.5,1763,27.425,45.55,1.63964,2004-07-02 08:00:00
2004-07-02,09:00:00,2.9,1320,275,16.9943,1209.75,263,594.5,147,2051.5,1476.5,29.35,39.975,1.60817,2004-07-02 09:00:00
2004-07-02,10:00:00,2.8,1225.75,275,15.6294,1168.25,265,650,158,1952,1310.5,33.625,28.675,1.46928,2004-07-02 10:00:00
2004-07-02,11:00:00,1.8,1104.75,275,10.0501,979.5,164,777.25,112,1744.5,979.5,34.625,27.675,1.49914,2004-07-02 11:00:00
2004-07-02,12:00:00,1.8,1159.5,275,11.7098,1039.5,122,720.25,108,1809.5,961,35.625,27.175,1.55569,2004-07-02 12:00:00
2004-07-02,13:00:00,1.9,1124.5,275,12.0402,1051,125,729.5,120,1771.25,922.5,36.95,23.25,1.43131,2004-07-02 13:00:00
2004-07-02,14:00:00,1.7,1099.25,275,11.0121,1014.75,125,763,117,1731.5,838.75,38.775,20.65,1.40365,2004-07-02 14:00:00
2004-07-02,15:00:00,1.7,1123.75,275,11.1936,1021.25,115,745.25,119,1734.5,827.25,38.15,22.625,1.48678,2004-07-02 15:00:00
2004-07-02,16:00:00,1.9,1105,275,10.4776,995.333,162,777.667,149,1681.33,821.333,37.0667,22.9667,1.4229,2004-07-02 16:00:00
2004-07-02,17:00:00,2.1,1034.75,275,11.7956,1042.5,149,804.25,174,1646.5,748.75,34.8,19.275,1.05429,2004-07-02 17:00:00
2004-07-02,18:00:00,2.4,1064.75,275,13.7965,1110,161,756.5,163,1691,870.5,33.575,20.725,1.05897,2004-07-02 18:00:00
2004-07-02,19:00:00,3,1050.5,275,17.3389,1220,201,739,161,1729,1076.75,31.375,18.55,0.837567,2004-07-02 19:00:00
2004-07-02,20:00:00,2.8,1073.25,275,14.2204,1123.75,209,751.75,154,1688.25,1175,29.475,23.75,0.962323,2004-07-02 20:00:00
2004-07-02,21:00:00,1.9,1007.75,275,10.7216,1004.25,133,816.5,124,1588.25,1124.5,27.375,27.125,0.97357,2004-07-02 21:00:00
2004-07-02,22:00:00,2.1,1089.75,275,12.6906,1073.25,133,745.25,122,1693,1124.25,26.075,31.075,1.03381,2004-07-02 22:00:00
2004-07-02,23:00:00,1.8,1047.75,275,10.1372,982.75,134,780.25,119,1642.5,1063.75,25.5,34,1.09353,2004-07-02 23:00:00
2004-07-03,00:00:00,2.5,1130.5,275,13.0922,1086.75,164,704.75,131,1737.5,1239.75,24,37.8,1.11249,2004-07-03 00:00:00
2004-07-03,01:00:00,1.1,952.75,275,7.39861,874,72,854.25,84,1528.25,898.5,24.225,37.275,1.11181,2004-07-03 01:00:00
2004-07-03,02:00:00,0.7,896.5,275,4.64432,745.25,50,967.5,77,1460.5,807,23.45,40.625,1.15709,2004-07-03 02:00:00
2004-07-03,03:00:00,0.7,899.5,275,4.72645,749.5,38.5,932,59,1494.25,817,21.75,46.625,1.19913,2004-07-03 03:00:00
2004-07-03,04:00:00,0.4,827.75,275,2.78741,638.5,27,1077.25,41,1370.75,573,22.575,43.025,1.1629,2004-07-03 04:00:00
2004-07-03,05:00:00,0.7,892.25,275,4.52464,739,74,964.25,68,1478.5,768,20.175,50.675,1.18445,2004-07-03 05:00:00
2004-07-03,06:00:00,0.7,914.25,275,5.92939,808.5,69,912.25,69,1529.75,807.25,20.5,49.325,1.17597,2004-07-03 06:00:00
2004-07-03,07:00:00,1.8,1096.25,275,11.0678,1016.75,162,721.75,101,1743.25,1204,21.4,48,1.20865,2004-07-03 07:00:00
2004-07-03,08:00:00,2.3,1172.75,275,14.4226,1130.25,208,647.75,120,1885,1401,23.225,43.925,1.23438,2004-07-03 08:00:00
2004-07-03,09:00:00,1.9,1125.25,275,11.0539,1016.25,168,712.25,124,1725,1256,25.3,40.65,1.2921,2004-07-03 09:00:00
2004-07-03,10:00:00,1.7,1078.5,275,9.94996,975.75,139,781,113,1668.75,998.5,29.875,31.075,1.2883,2004-07-03 10:00:00
2004-07-03,11:00:00,1.3,973.75,275,8.75041,929.5,104,872,97,1535.5,712.25,33.875,21.3,1.10671,2004-07-03 11:00:00
2004-07-03,12:00:00,1.5,977.25,275,9.87681,973,99,864.75,94,1550.25,712.25,36.25,15.975,0.946483,2004-07-03 12:00:00
2004-07-03,13:00:00,1.3,911.75,275,7.36342,872.5,89,946,86,1436,613.5,36.625,15.175,0.917748,2004-07-03 13:00:00
2004-07-03,14:00:00,0.8,896,275,6.11761,817.25,57,991.75,70,1426,553.75,37.425,15.825,0.999773,2004-07-03 14:00:00
2004-07-03,15:00:00,0.8,896.25,275,6.22083,822,64,1002.25,70,1390.75,721.5,37.925,14.975,0.972136,2004-07-03 15:00:00
2004-07-03,16:00:00,1.1,956.25,275,7.11333,861.75,65,929.75,82,1479.25,636,38.025,16.75,1.09328,2004-07-03 16:00:00
2004-07-03,17:00:00,1.2,969.75,275,8.01985,900,79,909,93,1523.75,663.5,36.95,17.525,1.07887,2004-07-03 17:00:00
2004-07-03,18:00:00,1.2,929.25,275,7.26993,868.5,80,942,89,1454.25,624,35.25,17.05,0.956084,2004-07-03 18:00:00
2004-07-03,19:00:00,1.4,947.25,275,8.65604,925.75,81,904.75,90,1484.25,659,31.85,20.4,0.946169,2004-07-03 19:00:00
2004-07-03,20:00:00,1.1,1003,275,7.54007,880,59,863.5,67,1537.25,694.75,29.15,29.65,1.17918,2004-07-03 20:00:00
2004-07-03,21:00:00,1.5,1045,275,9.01697,940,90,821.75,94,1657.75,919.75,27.45,33.35,1.20223,2004-07-03 21:00:00
2004-07-03,22:00:00,2,1125,275,11.5816,1035,122,727.5,109,1726.25,1149.5,26.675,35.75,1.23185,2004-07-03 22:00:00
2004-07-03,23:00:00,1.9,1137.75,275,10.1977,985,120,742.25,103,1710,1140.75,25.175,42.7,1.34729,2004-07-03 23:00:00
2004-07-04,00:00:00,2.2,1217,275,12.287,1059.5,126,659.5,101,1840,1227.25,23.975,51.9,1.5252,2004-07-04 00:00:00
2004-07-04,01:00:00,1.1,983.25,275,6.41844,831,68,846.75,71,1584.5,887,24.5,44.45,1.34763,2004-07-04 01:00:00
2004-07-04,02:00:00,1.1,1006.5,275,7.17116,864.25,65,816,71,1638.75,987.25,22.6,51,1.38053,2004-07-04 02:00:00
2004-07-04,03:00:00,0.8,957.25,275,6.08516,815.75,51.5,845.5,60,1612.75,902.75,22.15,52.725,1.38912,2004-07-04 03:00:00
2004-07-04,04:00:00,0.6,913.5,275,4.26142,725,38,948.75,49,1550.25,779.75,21.15,56.825,1.40936,2004-07-04 04:00:00
2004-07-04,05:00:00,0.6,885.5,275,3.83924,701.75,31,970.75,43,1528,766.5,20.25,59.6,1.39945,2004-07-04 05:00:00
2004-07-04,06:00:00,0.6,898.5,275,3.95538,708.25,40,971.5,44,1559,779.5,21.3,56.65,1.41784,2004-07-04 06:00:00
2004-07-04,07:00:00,0.6,941.75,275,4.21513,722.5,36,967.75,42,1573,698,23.05,54.575,1.51769,2004-07-04 07:00:00
2004-07-04,08:00:00,1.1,1021.75,275,6.11761,817.25,64,835,69,1669.25,821,23.75,54.25,1.57305,2004-07-04 08:00:00
2004-07-04,09:00:00,1,1009.25,275,5.95077,809.5,56,859,65,1633.5,772.25,25.375,49.275,1.5732,2004-07-04 09:00:00
2004-07-04,10:00:00,1,1024.5,275,5.92939,808.5,56,877,68,1605.5,690.25,29.65,37.725,1.54398,2004-07-04 10:00:00
2004-07-04,11:00:00,1,976.5,275,5.40037,783.25,43,939,58,1543,585.75,33.925,26.225,1.36641,2004-07-04 11:00:00
2004-07-04,12:00:00,0.8,935.75,275,4.86308,756.5,40,1007.25,52,1458.5,523,35.8,22.375,1.2933,2004-07-04 12:00:00
2004-07-04,13:00:00,0.7,883.75,275,3.86146,703,34,1075.75,46,1393.5,487.5,37.9,18.85,1.22203,2004-07-04 13:00:00
2004-07-04,14:00:00,0.4,808.75,275,3.19011,663.75,28,1185.25,40,1270,427.25,38.525,14.825,0.994186,2004-07-04 14:00:00
2004-07-04,15:00:00,0.5,851.5,275,4.13234,718,32,1109.25,47,1306.75,467.75,39.35,14.475,1.01486,2004-07-04 15:00:00
2004-07-04,16:00:00,0.6,871.75,275,3.95089,708,39,1106.25,56,1330.5,488.5,38.85,15.55,1.06127,2004-07-04 16:00:00
2004-07-04,17:00:00,0.7,839.25,275,4.77506,752,52,1102.25,64,1297.75,514.5,37.85,12.7,0.8211,2004-07-04 17:00:00
2004-07-04,18:00:00,0.9,853.75,275,5.48793,787.5,60,1063.75,71,1310.25,561.75,35.775,13.425,0.774913,2004-07-04 18:00:00
2004-07-04,19:00:00,1.6,971.25,275,9.05533,941.5,104,899.5,103,1540.5,775.5,32.25,19.7,0.93454,2004-07-04 19:00:00
2004-07-04,20:00:00,1.6,984.5,275,9.11941,944,102,866.25,97,1541,832.75,30.1,23.5,0.986862,2004-07-04 20:00:00
2004-07-04,21:00:00,1.7,1027.25,275,10.0769,980.5,120,816.75,108,1630.75,1022.5,28.2,28.7,1.08057,2004-07-04 21:00:00
2004-07-04,22:00:00,1.3,1012,275,7.43387,875.5,89,853.25,87,1580,966.75,26.025,35.7,1.18419,2004-07-04 22:00:00
2004-07-04,23:00:00,1.9,1086,275,9.86353,972.5,121,765.75,104,1656,1089.25,25.3,39.175,1.24522,2004-07-04 23:00:00
2004-07-05,00:00:00,1.5,1024.5,275,8.98506,938.75,107,789.5,93,1635.25,1102.5,24.65,38.725,1.18454,2004-07-05 00:00:00
2004-07-05,01:00:00,0.6,847.5,275,3.66782,692,41,1033.75,55,1411.75,733.5,25.525,35.7,1.1499,2004-07-05 01:00:00
2004-07-05,02:00:00,0.4,838.5,275,2.99185,651.5,34,1074.75,49,1404.75,671,22.45,43.2,1.1589,2004-07-05 02:00:00
2004-07-05,03:00:00,0.3,814.25,275,2.47398,617.75,37.5,1096.5,52.5,1400,696,21.625,46.075,1.17607,2004-07-05 03:00:00
2004-07-05,04:00:00,0.35,815.5,275,2.56671,624,41,1072.5,56,1422,728.5,19.725,51.4,1.1688,2004-07-05 04:00:00
2004-07-05,05:00:00,0.4,799.25,275,2.40084,612.75,38,1120.25,43,1387.25,640.75,21.625,45.7,1.1665,2004-07-05 05:00:00
2004-07-05,06:00:00,0.7,879,275,5.5813,792,59,905.5,57,1521,825,21.05,47.275,1.16541,2004-07-05 06:00:00
2004-07-05,07:00:00,2,1103.5,275,14.2592,1125,165,697.25,80,1814.75,1179.25,21.625,44.15,1.12694,2004-07-05 07:00:00
2004-07-05,08:00:00,3.9,1343.67,275,27.6853,1495.67,287,518.667,134,2311.33,1651.33,23.7333,37.9333,1.09884,2004-07-05 08:00:00
2004-07-05,09:00:00,3.6,1225.75,275,19.1235,1271.75,317,631.5,157,1900.75,1473.5,26,30.05,0.995317,2004-07-05 09:00:00
2004-07-05,10:00:00,3.2,1157.25,275,15.8806,1176,330,690.75,175,1779.25,1370.25,30.575,23.2,1.00101,2004-07-05 10:00:00
2004-07-05,11:00:00,2.2,1059,275,12.3088,1060.25,204,798,147,1637.5,1140.5,34.075,19.125,1.00483,2004-07-05 11:00:00
2004-07-05,12:00:00,2.2,1075.75,275,12.1996,1056.5,189,778.25,140,1633,1075.5,36.175,18.025,1.06355,2004-07-05 12:00:00
2004-07-05,13:00:00,2.1,1066,275,11.7384,1040.5,165,783,137,1641.25,1035.5,37.425,17.275,1.09138,2004-07-05 13:00:00
2004-07-05,14:00:00,1.8,1048.75,275,10.4345,993.75,139,813.25,123,1579.75,880.5,39.55,15.55,1.10201,2004-07-05 14:00:00
2004-07-05,15:00:00,2,1096.75,275,12.7053,1073.75,156,775.75,138,1671,959.75,40.4,14.875,1.10328,2004-07-05 15:00:00
2004-07-05,16:00:00,1.8,1086.75,275,11.0887,1017.5,130,790.5,132,1623.75,883.25,40.075,16.05,1.16992,2004-07-05 16:00:00
2004-07-05,17:00:00,3,1269,275,19.0355,1269.25,173,632.75,174,1941.5,1220.75,39.325,18.925,1.32508,2004-07-05 17:00:00
2004-07-05,18:00:00,4.3,1327.75,275,24.0566,1405,302,583.5,203,2072,1518,37.25,19.875,1.24373,2004-07-05 18:00:00
2004-07-05,19:00:00,3.5,1199.5,275,19.0707,1270.25,239,653.75,176,1906,1264,33.625,22.925,1.17466,2004-07-05 19:00:00
2004-07-05,20:00:00,2.5,1097.5,275,13.6437,1105,139,731.75,125,1767.75,1060.75,30.65,28.85,1.25011,2004-07-05 20:00:00
2004-07-05,21:00:00,1.8,1057.5,275,10.7079,1003.75,92,776,98,1683.5,947.25,28.775,32.825,1.27759,2004-07-05 21:00:00
2004-07-05,22:00:00,1.9,1081.25,275,11.2848,1024.5,104,738,103,1757.25,1059.25,27.35,36.85,1.3207,2004-07-05 22:00:00
2004-07-05,23:00:00,1.9,1061.5,275,9.57338,961.5,108,775.5,104,1674.25,1030.25,26.15,39.65,1.32489,2004-07-05 23:00:00
2004-07-06,00:00:00,1.9,1078,275,9.8105,970.5,107,752.25,105,1694.25,1064.5,25.35,42.975,1.37004,2004-07-06 00:00:00
2004-07-06,01:00:00,0.9,917.25,275,4.94189,760.5,55,930.5,75,1497,893.25,25.85,41,1.3461,2004-07-06 01:00:00
2004-07-06,02:00:00,0.7,881,275,4.13692,718.25,43,965,60,1509.75,836.5,23.3,48.45,1.36766,2004-07-06 02:00:00
2004-07-06,03:00:00,0.6,864.75,275,3.31416,671.25,33,1011.75,48,1476.5,806.75,23.45,47.775,1.36074,2004-07-06 03:00:00
2004-07-06,04:00:00,0.4,828.5,275,2.23973,601.5,23,1123,36,1409.75,595.75,23.525,46.7,1.33609,2004-07-06 04:00:00
2004-07-06,05:00:00,0.7,913.25,275,4.60588,743.25,65,931.25,66,1539.75,884.25,21.85,52.325,1.35387,2004-07-06 05:00:00
2004-07-06,06:00:00,1.6,1077,275,10.1977,985,165,742.25,97,1780,1169.75,21.775,52.525,1.35291,2004-07-06 06:00:00
2004-07-06,07:00:00,3.8,1337.25,275,23.3238,1386,274,565,115,2195.75,1596.25,22.925,49.075,1.35456,2004-07-06 07:00:00
2004-07-06,08:00:00,5.1,1467.25,275,31.0478,1575.25,369,471.5,145,2460,1872.5,24.875,43.3,1.34223,2004-07-06 08:00:00
2004-07-06,09:00:00,3.4,1257.25,275,17.5674,1226.75,308,611.25,162,1953.75,1607.75,26.65,39.4,1.35563,2004-07-06 09:00:00
2004-07-06,10:00:00,2.6,1227,275,14.2592,1125,227,674.75,147,1835,1470.25,30.5,32.9,1.41349,2004-07-06 10:00:00
2004-07-06,11:00:00,2.2,1187.75,275,13.72,1107.5,178,692.75,132,1817.75,1274.5,34.2,27.225,1.44038,2004-07-06 11:00:00
