Date,Time,CO,PT08.S1_CO,NMHC,C6H6,PT08.S2_NMHC,NOx,PT08.S3_NOx,NO2,PT08.S4_NO2,PT08.S5_O3,T,RH,AH,Datetime,AQI,AQI_CO,AQI_C6H6,AQI_NOx,AQI_NO2,AQI_等级
2004-04-15,15:00:00,3,1303,437,14.8071,1142.5,170,748.25,114,1734.25,1228.25,21.475,30.35,0.767694,2004-04-15 15:00:00,81.5545,73.2599,81.5545,65.5452,67.5754,重度污染(80-100)
2004-04-15,16:00:00,3.1,1292.25,383,13.9654,1115.5,192,746.25,129,1676,1292.75,19.575,34.65,0.780709,2004-04-15 16:00:00,84.4148,77.752,77.2306,73.4067,84.4148,重度污染(80-100)
2004-04-15,17:00:00,5.2,1560,778,24.3777,1413.25,251,593.5,149,2046,1642.25,19.6,35.525,0.801651,2004-04-15 17:00:00,97.2801,97.2801,96.6435,90.4514,94.3866,重度污染(80-100)
2004-04-15,18:00:00,5.9,1765,926,28.1437,1506.75,289,533,149,2270.75,1895,18.275,44.15,0.918251,2004-04-15 18:00:00,98.4971,98.2081,98.4971,94.7977,94.3353,重度污染(80-100)
2004-04-15,19:00:00,7.3,1874.5,1189,33.7468,1636.5,351,482,158,2445.75,2086,17.375,47.75,0.939206,2004-04-15 19:00:00,99.6536,99.6536,99.3072,98.6721,96.5935,重度污染(80-100)
2004-04-15,20:00:00,6.1,1746.25,824,24.1926,1408.5,319,552.5,148,2119.25,1897.75,16.8,49.775,0.944563,2004-04-15 20:00:00,98.2699,98.2699,96.3091,96.7128,93.714,重度污染(80-100)
2004-04-15,21:00:00,4.6,1606.5,660,19.7526,1289.5,264,587.25,134,1960,1758,16.2,53.2,0.972346,2004-04-15 21:00:00,94.8157,94.8157,90.553,92.1659,87.5,重度污染(80-100)
2004-04-15,22:00:00,2.5,1277,203,9.31282,951.5,144,802.25,111,1606.75,1284,14.875,59.05,0.992817,2004-04-15 22:00:00,62.7158,60.4718,56.962,55.8688,62.7158,中度污染(60-80)
2004-04-15,23:00:00,2.2,1206.5,136,7.25246,867.75,119,877.25,106,1532.25,1075.25,13.925,64,1.01304,2004-04-15 23:00:00,56.5517,53.7356,42.8161,43.8506,56.5517,轻度污染(40-60)
2004-04-16,00:00:00,2,1208.5,114,7.13644,862.75,120,881.75,108,1547.25,1084.25,13.675,66.825,1.04102,2004-04-16 00:00:00,59.2997,47.8186,42.3651,44.4317,59.2997,轻度污染(40-60)
2004-04-16,01:00:00,1.9,1188.5,110,6.71413,844.25,96,886.75,93,1565.5,1048.75,13.45,69.6,1.06878,2004-04-16 01:00:00,44.6101,44.6101,39.5069,32.7408,41.055,轻度污染(40-60)
2004-04-16,02:00:00,1.6,1131.75,127,5.95612,809.75,77,899,83,1532,1021.25,12.85,71.95,1.0632,2004-04-16 02:00:00,35.7388,35.7388,35.1661,23.9977,30.0115,良(20-40)
2004-04-16,03:00:00,1,974.25,68,2.72959,634.75,70,1159,76,1387,778,12.9,68.5,1.01547,2004-04-16 03:00:00,22.7117,17.3341,12.8719,20.9954,22.7117,良(20-40)
2004-04-16,04:00:00,1,1032.75,70,3.56829,686.25,63,1029.5,69,1419.75,947.5,11.875,74.8,1.03802,2004-04-16 04:00:00,19.4286,17.3714,19.4286,17.7714,16.6286,优(0-20)
2004-04-16,05:00:00,1.2,1074.5,93,5.36448,781.5,97,941,77,1504.75,988,11.6,76.4,1.04153,2004-04-16 05:00:00,33.2763,24.0868,31.5068,33.2763,23.6301,良(20-40)
2004-04-16,06:00:00,2,1241.75,179,10.0033,977.75,180,777.5,87,1685.5,1184.25,11.7,75.25,1.03251,2004-04-16 06:00:00,68.8712,48.1186,61.1174,68.8712,34.0935,中度污染(60-80)
2004-04-16,07:00:00,4.5,1656.75,523,23.2377,1383.75,352,579,109,2175.75,1600.25,12.75,71.025,1.04281,2004-04-16 07:00:00,98.7472,94.0205,95.3303,98.7472,60.5923,重度污染(80-100)
2004-04-16,08:00:00,4.1,1405.75,546,18.6507,1258.25,279,636,116,1890.25,1494.75,13.8,61.1,0.959458,2004-04-16 08:00:00,93.5722,90.8987,88.5097,93.5722,70.0796,重度污染(80-100)
2004-04-16,09:00:00,2.6,1149.75,251,9.86353,972.5,186,827.25,105,1590,1187.75,15.3,51.45,0.888591,2004-04-16 09:00:00,71.1932,63.0682,60.2273,71.1932,55.5114,中度污染(60-80)
2004-04-16,10:00:00,2.3,1184.25,222,10.1506,983.25,169,822.5,106,1604.25,1165.5,16.625,48.725,0.914579,2004-04-16 10:00:00,64.8127,56.6969,61.748,64.8127,56.6969,中度污染(60-80)
2004-04-16,11:00:00,2.6,1223,212,10.9843,1013.75,172,780.75,108,1666,1218.5,17.625,46.675,0.93244,2004-04-16 11:00:00,65.873,63.0952,65.1927,65.873,59.5238,中度污染(60-80)
2004-04-16,12:00:00,2.4,1195.5,263,10.5094,996.5,127,802,100,1643.5,1128,19.25,42.675,0.942539,2004-04-16 12:00:00,63.0804,58.7203,63.0804,48.1314,50.0566,中度污染(60-80)
2004-04-16,13:00:00,4.3,1559.25,535,18.939,1266.5,230,652.75,149,2046.5,1373.25,15.725,62.525,1.10918,2004-04-16 13:00:00,94.2873,92.7036,88.5747,85.0113,94.2873,重度污染(80-100)
2004-04-16,14:00:00,4.6,1543.75,609,18.9303,1266.25,280,612.5,148,2065.75,1415.25,14.5,75.675,1.24245,2004-04-16 14:00:00,94.8588,94.8588,88.4746,93.7853,93.6723,重度污染(80-100)
2004-04-16,15:00:00,4,1485.33,449,17.4516,1223.33,242,650.333,126,1980,1302,14.4333,77.4,1.2654,2004-04-16 15:00:00,89.842,89.842,86.456,88.149,80.9255,重度污染(80-100)
2004-04-16,16:00:00,4.7,1498,536,17.6609,1229.5,250,649.25,140,1962.5,1308,14.625,74.875,1.2391,2004-04-16 16:00:00,95.434,95.434,86.584,89.5716,91.3191,重度污染(80-100)
2004-04-16,17:00:00,5.7,1593.25,743,22.9991,1377.5,309,581.75,142,2158.75,1448.5,14.625,75.975,1.25731,2004-04-16 17:00:00,97.6914,97.6914,95.1577,96.1149,91.6104,重度污染(80-100)
2004-04-16,18:00:00,5.2,1528.5,575,20.4448,1308.75,270,626.75,141,2083.25,1384.75,14.05,76.25,1.21659,2004-04-16 18:00:00,96.8504,96.8504,91.9573,92.4072,91.3386,重度污染(80-100)
2004-04-16,19:00:00,6.4,1689,783,26.8086,1474.25,323,560,149,2298.25,1491.75,13.875,77.975,1.23032,2004-04-16 19:00:00,98.8764,98.8764,97.7528,97.191,94.2697,重度污染(80-100)
2004-04-16,20:00:00,6,1535.25,706,19.9494,1295,307,627.25,140,2038.75,1379.5,13.775,78,1.22289,2004-04-16 20:00:00,97.9798,97.9798,90.853,95.679,90.9652,重度污染(80-100)
2004-04-16,21:00:00,3.4,1303.75,299,12.5138,1067.25,224,736.75,117,1811,1166.75,13.5,79.35,1.2224,2004-04-16 21:00:00,83.352,83.352,70.9641,81.9507,70.796,重度污染(80-100)
2004-04-16,22:00:00,2.7,1234.5,159,9.60617,962.75,166,803,103,1679.5,1094.75,13.075,80.15,1.20159,2004-04-16 22:00:00,65.1736,65.1736,57.8947,63.1579,52.4636,中度污染(60-80)
2004-04-16,23:00:00,3.1,1281.25,171,9.96996,976.5,171,794.25,99,1695.25,1104.5,12.775,81.025,1.19155,2004-04-16 23:00:00,76.6779,76.6779,60.0112,64.821,48.3781,中度污染(60-80)
2004-04-17,00:00:00,2.6,1167,162,8.11731,904,169,845.5,100,1627.25,1051,12.725,80.625,1.18186,2004-04-17 00:00:00,64.0782,62.3464,48.6034,64.0782,49.5531,中度污染(60-80)
2004-04-17,01:00:00,2.2,1133.75,111,7.13644,862.75,120,868.5,88,1598.75,1009,12.525,81.8,1.18376,2004-04-17 01:00:00,53.0134,53.0134,41.7969,43.8058,34.654,轻度污染(40-60)
2004-04-17,02:00:00,1.9,1099.75,134,6.3743,829,103,886.75,83,1564.75,971.75,12.65,81.225,1.18493,2004-04-17 02:00:00,43.8685,43.8685,36.845,35.5072,29.5987,轻度污染(40-60)
2004-04-17,03:00:00,1.89116,1056.75,133.401,5.09112,768,102.701,958.25,82.8367,1527.25,883.75,12.425,82.4,1.1848,2004-04-17 03:00:00,42.0935,42.0935,28.6192,34.9666,28.9532,轻度污染(40-60)
2004-04-17,04:00:00,1.88231,901.5,132.803,2.99584,651.75,102.401,1157.75,82.6735,1437.25,661.25,12.6,79.9,1.16186,2004-04-17 04:00:00,42.0467,42.0467,15.2392,34.9277,28.921,轻度污染(40-60)
2004-04-17,05:00:00,1.87347,981.75,132.204,4.23825,723.75,102.102,1055,82.5102,1507.5,773.75,12.775,79.975,1.17611,2004-04-17 05:00:00,42,42,24.5556,34.8889,28.8889,轻度污染(40-60)
2004-04-17,06:00:00,1.86463,996.75,131.605,5.10113,768.5,101.803,1001.75,82.3469,1523.5,868.25,12.575,79.875,1.15963,2004-04-17 06:00:00,41.9534,41.9534,29.0233,34.4062,28.7458,轻度污染(40-60)
2004-04-17,07:00:00,1.85578,1141,131.007,8.07461,902.25,101.503,904.75,82.1837,1672.25,965.25,12.55,79.6,1.15378,2004-04-17 07:00:00,48.7805,41.9069,48.7805,34.3681,28.714,轻度污染(40-60)
2004-04-17,08:00:00,1.84694,1163.25,130.408,8.75672,929.75,101.204,848.5,82.0204,1691.25,985.25,12.75,80.8,1.18633,2004-04-17 08:00:00,53.3776,41.8605,53.3776,34.33,28.6822,轻度污染(40-60)
2004-04-17,09:00:00,1.8381,1106.5,129.81,7.15379,863.5,100.905,911.25,81.8571,1604.25,963.25,13.45,78.125,1.19969,2004-04-17 09:00:00,42.2566,41.8142,42.2566,33.9602,27.4336,轻度污染(40-60)
2004-04-17,10:00:00,1.82925,1227.75,129.211,9.24816,949,100.605,837.5,81.6939,1705.75,1068.75,14.575,74.85,1.23477,2004-04-17 10:00:00,56.5746,41.768,56.5746,33.9227,27.4033,轻度污染(40-60)
2004-04-17,11:00:00,1.82041,1033,128.612,5.95612,809.75,100.306,968.75,81.5306,1526.25,863.5,16.825,61.025,1.15986,2004-04-17 11:00:00,41.7219,41.7219,34.713,33.8852,27.3731,轻度污染(40-60)
2004-04-17,12:00:00,1.81156,983.5,128.014,4.9815,762.5,100.007,1053.75,81.3673,1472,641.25,18.8,50.125,1.07686,2004-04-17 12:00:00,41.6759,41.6759,28.3352,33.8479,27.3429,轻度污染(40-60)
2004-04-17,13:00:00,1.80272,1066.25,127.415,7.52233,879.25,99.7075,938.75,81.2041,1535.75,739.5,19.325,47.075,1.04452,2004-04-17 13:00:00,44.9339,41.63,44.9339,33.5903,27.3128,轻度污染(40-60)
2004-04-17,14:00:00,1.79388,926,126.816,3.93742,707.25,99.4082,1130.25,81.0408,1428.75,531.5,19.25,46.625,1.02978,2004-04-17 14:00:00,39.604,39.604,22.0022,33.5534,27.2827,良(20-40)
2004-04-17,15:00:00,1.78503,978.5,126.218,5.01129,764,99.1088,1054.25,80.8776,1461.5,572,19.7,44.4,1.00808,2004-04-17 15:00:00,39.5604,39.5604,28.4615,33.5165,25.9341,良(20-40)
2004-04-17,16:00:00,1.77619,992.5,125.619,5.3901,782.75,98.8095,1032.75,80.7143,1482,629.5,19.35,45.725,1.01612,2004-04-17 16:00:00,39.517,39.517,31.5587,32.8211,25.9056,良(20-40)
2004-04-17,17:00:00,1.76735,969.75,125.02,4.99639,763.25,98.5102,1042.75,80.551,1462,607.5,17.9,49.875,1.01352,2004-04-17 17:00:00,39.4737,39.4737,28.3991,32.7851,25.8772,良(20-40)
2004-04-17,18:00:00,1.7585,997,124.422,5.49827,788,98.2109,1014,80.3878,1481.5,644.25,16.925,53.225,1.01795,2004-04-17 18:00:00,39.4304,39.4304,32.6396,32.7492,25.8488,良(20-40)
2004-04-17,19:00:00,1.74966,1096.75,123.823,7.82041,891.75,97.9116,908.5,80.2245,1594.25,833,16.075,55.975,1.01507,2004-04-17 19:00:00,47.3195,39.3873,47.3195,32.0569,25.8206,轻度污染(40-60)
2004-04-17,20:00:00,1.74082,1105.25,123.224,8.20301,907.5,97.6122,899.75,80.0612,1566.25,923.25,16.55,52.775,0.985962,2004-04-17 20:00:00,50.1639,39.3443,50.1639,32.0219,25.7923,轻度污染(40-60)
2004-04-17,21:00:00,1.73197,992.75,122.626,5.27269,777,97.3129,1022,79.898,1481.5,790,16.875,51.1,0.97426,2004-04-17 21:00:00,39.3013,39.3013,30.6769,31.9869,25.1092,良(20-40)
2004-04-17,22:00:00,1.72313,1135.75,122.027,7.91684,895.75,97.0136,918.75,79.7347,1622.75,960.5,16.975,50.825,0.975083,2004-04-17 22:00:00,47.8735,39.2585,47.8735,31.952,25.0818,轻度污染(40-60)
2004-04-17,23:00:00,1.71429,1296.75,121.429,10.6873,1003,96.7143,797.5,79.5714,1700.25,1176.75,16.9,54.75,1.04548,2004-04-17 23:00:00,64.488,39.2157,64.488,31.6993,25.0545,中度污染(60-80)
2004-04-18,00:00:00,1.70544,1110.25,120.83,6.94676,854.5,96.415,897,79.4082,1568.25,943.25,16.25,57.225,1.0492,2004-04-18 00:00:00,41.3493,39.173,41.3493,31.6649,24.9184,轻度污染(40-60)
2004-04-18,01:00:00,1.6966,1026.5,120.231,6.31931,826.5,96.1156,941.5,79.2449,1528.5,742,16.025,56.225,1.01641,2004-04-18 01:00:00,36.4674,36.087,36.4674,31.6304,24.8913,良(20-40)
2004-04-18,02:00:00,1.68776,1024.25,119.633,5.63869,794.75,95.8163,982.25,79.0816,1501.25,704.75,15.625,60.225,1.06168,2004-04-18 02:00:00,36.0478,36.0478,33.2248,31.1618,24.8643,良(20-40)
2004-04-18,03:00:00,1.67891,991.75,119.034,5.3901,782.75,95.517,988,78.9184,1526.75,662.5,14.625,68.175,1.12822,2004-04-18 03:00:00,36.0087,36.0087,31.4534,31.128,23.8612,良(20-40)
2004-04-18,04:00:00,1.67007,928.5,118.435,3.19011,663.75,95.2177,1143.75,78.7551,1448.75,536.25,14.275,69.55,1.12569,2004-04-18 04:00:00,35.9697,35.9697,15.9263,31.0943,23.8353,良(20-40)
2004-04-18,05:00:00,1.66122,891.75,117.837,1.93524,579.25,94.9184,1308.5,78.5918,1396,441.25,13.825,71.925,1.13125,2004-04-18 05:00:00,35.9307,35.9307,7.84632,30.303,23.8095,良(20-40)
2004-04-18,06:00:00,1.65238,895.25,117.238,2.33942,608.5,94.619,1267.75,78.4286,1410.25,477,13.775,72.725,1.14019,2004-04-18 06:00:00,35.8919,35.8919,9.67568,30.2703,23.6757,良(20-40)
2004-04-18,07:00:00,1.64354,915.25,116.639,2.39358,612.25,94.3197,1266,78.2653,1411,506,14.175,72.325,1.16318,2004-04-18 07:00:00,35.8531,35.8531,10.0432,30.2376,23.6501,良(20-40)
2004-04-18,08:00:00,1.63469,947.25,116.041,2.94809,648.75,94.0204,1154.25,78.102,1458.75,608,14.475,72.9,1.19499,2004-04-18 08:00:00,35.8145,35.8145,14.5631,30.205,23.6246,良(20-40)
2004-04-18,09:00:00,1.62585,1031.5,115.442,4.19206,721.25,93.7211,1052,77.9388,1545.5,663,14.225,75.625,1.22013,2004-04-18 09:00:00,35.7759,35.7759,24.3534,29.8491,22.7371,良(20-40)
2004-04-18,10:00:00,1.61701,1218.5,114.844,6.81017,848.5,93.4218,900.75,77.7755,1664,912.25,14.525,77.2,1.2695,2004-04-18 10:00:00,40.5813,35.7374,40.5813,29.817,22.7126,轻度污染(40-60)
2004-04-18,11:00:00,1.60816,1216.5,114.245,7.26993,868.5,93.1224,872.75,77.6122,1660.25,963.25,14.875,74.525,1.253,2004-04-18 11:00:00,43.7097,35.6989,43.7097,29.7849,22.6882,轻度污染(40-60)
2004-04-18,12:00:00,1.59932,1096.5,113.646,5.30321,778.5,92.8231,980.25,77.449,1565.25,802.5,15.5,67.35,1.17796,2004-04-18 12:00:00,32.116,32.116,31.0419,29.3233,22.6638,良(20-40)
2004-04-18,13:00:00,1.59048,937.75,113.048,3.36015,674,92.5238,1136.25,77.2857,1432.75,563.75,16.675,56,1.05442,2004-04-18 13:00:00,32.0815,32.0815,17.9185,29.2918,22.6395,良(20-40)
2004-04-18,14:00:00,1.58163,943.5,112.449,3.40219,676.5,92.2245,1139.5,77.1224,1435.75,500.5,17.075,55.55,1.0724,2004-04-18 14:00:00,32.0472,32.0472,18.06,29.2605,22.6152,良(20-40)
2004-04-18,15:00:00,1.57279,1138.5,111.85,6.77621,847,91.9252,928.5,76.9592,1603.75,700.5,16.225,62.4,1.14229,2004-04-18 15:00:00,40.257,32.0128,40.257,28.6938,21.8415,轻度污染(40-60)
2004-04-18,16:00:00,1.56395,1163.25,111.252,7.0442,858.75,91.6259,920.75,76.7959,1603.25,782.5,17.35,58.9,1.15672,2004-04-18 16:00:00,42.5668,31.9786,42.5668,28.6631,21.8182,轻度污染(40-60)
2004-04-18,17:00:00,1.5551,1157.25,110.653,7.66479,885.25,91.3265,916.25,76.6327,1590.25,783.75,17.45,54.65,1.07995,2004-04-18 17:00:00,47.4359,31.9444,47.4359,28.6325,21.7949,轻度污染(40-60)
2004-04-18,18:00:00,1.54626,1154.25,110.054,8.4935,919.25,91.0272,876,76.4694,1622.75,860.75,17.475,54.175,1.07223,2004-04-18 18:00:00,52.9349,31.9104,52.9349,28.6019,21.7716,轻度污染(40-60)
2004-04-18,19:00:00,1.53741,1341.5,109.456,13.5372,1101.5,90.7279,744,76.3061,1824,1156.25,17.05,55.1,1.06206,2004-04-18 19:00:00,76.1727,31.8763,76.1727,28.145,21.7484,中度污染(60-80)
2004-04-18,20:00:00,1.52857,1178,108.857,9.2417,948.75,90.4286,846.75,76.1429,1652.75,1046.75,16.35,57.825,1.06686,2004-04-18 20:00:00,57.8275,31.8424,57.8275,28.115,21.7252,轻度污染(40-60)
2004-04-18,21:00:00,1.51973,1151.5,108.259,8.65604,925.75,90.1293,853.5,75.9796,1668.75,1033.75,15.775,60.375,1.07442,2004-04-18 21:00:00,54.1489,31.8085,54.1489,28.0851,20.8511,轻度污染(40-60)
2004-04-18,22:00:00,1.51088,1078,107.66,6.62987,840.5,89.8299,920.25,75.8163,1594.75,962,15.5,63.3,1.10713,2004-04-18 22:00:00,39.0011,31.7747,39.0011,27.7365,20.8289,良(20-40)
2004-04-18,23:00:00,1.50204,1167,107.061,9.1451,945,89.5306,826,75.6531,1702.25,1099.75,15,65.175,1.1045,2004-04-18 23:00:00,57.3779,31.741,57.3779,27.707,20.8068,轻度污染(40-60)
2004-04-19,00:00:00,1.4932,1110.5,106.463,7.77239,889.75,89.2313,870.5,75.4898,1658.25,1047.25,14.5,67.325,1.10536,2004-04-19 00:00:00,47.8261,29.0562,47.8261,27.6776,20.7847,轻度污染(40-60)
2004-04-19,01:00:00,1.48435,988.25,105.864,4.21051,722.25,88.932,1029,75.3265,1499.5,873.75,14.1,70.125,1.12243,2004-04-19 01:00:00,29.0254,29.0254,24.3114,26.9068,20.7627,良(20-40)
2004-04-19,02:00:00,1.47551,917.25,105.265,3.40219,676.5,88.6327,1102.5,75.1633,1493.75,747.25,13.8,73.35,1.15182,2004-04-19 02:00:00,28.9947,28.9947,17.8836,26.8783,20.7407,良(20-40)
2004-04-19,03:00:00,1.46667,850,104.667,1.70921,561.75,88.3333,1275,75,1406.75,589,13.05,78.275,1.1716,2004-04-19 03:00:00,28.9641,28.9641,5.91966,26.8499,20.4017,良(20-40)
2004-04-19,04:00:00,1.45782,884.75,104.068,2.06974,589.25,88.034,1238.25,74.8367,1442.5,635,13,78.175,1.16636,2004-04-19 04:00:00,28.9335,28.9335,8.34213,26.8215,20.0634,良(20-40)
2004-04-19,05:00:00,1.44898,888,103.469,2.16966,596.5,87.7347,1242.25,74.6735,1427.75,670.5,14.25,70.1,1.13279,2004-04-19 05:00:00,28.903,28.903,8.64979,26.4768,20.0422,良(20-40)
2004-04-19,06:00:00,1.44014,1100.67,102.871,6.88212,851.667,87.4354,912.667,74.5102,1654.67,991.667,14.0333,70.9333,1.13056,2004-04-19 06:00:00,41.3066,28.8725,41.3066,26.4489,20.0211,轻度污染(40-60)
2004-04-19,07:00:00,1.43129,1398.5,102.272,16.5119,1195.25,87.1361,680.25,74.3469,1975.5,1308,15.35,64.2,1.1123,2004-04-19 07:00:00,85.4737,28.8421,85.4737,26.4211,20,重度污染(80-100)
2004-04-19,08:00:00,1.42245,1324.5,101.673,18.7117,1260,86.8367,651.75,74.1837,1968.75,1303,16.55,57.95,1.08264,2004-04-19 08:00:00,88.7487,28.8118,88.7487,25.9727,19.979,重度污染(80-100)
2004-04-19,09:00:00,1.41361,1058.25,101.075,8.53089,920.75,86.5374,875.75,74.0204,1593.5,893.25,18.825,47.975,1.03226,2004-04-19 09:00:00,53.2563,28.7815,53.2563,25.9454,19.958,轻度污染(40-60)
2004-04-19,10:00:00,1.40476,989.75,100.476,6.75925,846.25,86.2381,946.75,73.8571,1502.75,714.75,19.5,43.275,0.970568,2004-04-19 10:00:00,40.0839,28.7513,40.0839,25.9182,18.9927,轻度污染(40-60)
2004-04-19,11:00:00,1.39592,1018,99.8776,7.52233,879.25,85.9388,949.5,73.6939,1573.5,684.5,18.5,45.55,0.960631,2004-04-19 11:00:00,46.0692,26.3103,46.0692,25.5765,18.9727,轻度污染(40-60)
2004-04-19,12:00:00,1.38707,1105.25,99.2789,10.8803,1010,85.6395,810.5,73.5306,1708.5,946.5,18.025,46.725,0.956888,2004-04-19 12:00:00,66.178,26.2827,66.178,25.5497,18.9529,中度污染(60-80)
2004-04-19,13:00:00,1.37823,1194,98.6803,13.3857,1096.5,85.3401,742.75,73.3673,1846.5,1049.25,16.475,58.15,1.08129,2004-04-19 13:00:00,75.7322,26.2552,75.7322,25.523,18.9331,中度污染(60-80)
2004-04-19,14:00:00,1.36939,1088,98.0816,7.85049,893,85.0408,891.5,73.2041,1565,741,12.125,75.6,1.0662,2004-04-19 14:00:00,48.6938,26.2278,48.6938,25.4963,18.9133,轻度污染(40-60)
2004-04-19,15:00:00,1.36054,1084,97.483,8.84522,933.25,84.7415,871.75,73.0408,1602.25,801,11.1,75.575,0.997394,2004-04-19 15:00:00,55.6889,26.2004,55.6889,24.9478,18.8935,轻度污染(40-60)
2004-04-19,16:00:00,1.3517,1206.5,96.8844,11.4823,1031.5,84.4422,797.25,72.8776,1700.75,969.25,10.475,79.05,1.00163,2004-04-19 16:00:00,68.196,26.1731,68.196,24.9218,18.2482,中度污染(60-80)
2004-04-19,17:00:00,1.34286,1186.25,96.2857,11.767,1041.5,84.1429,807.5,72.7143,1684.25,1037.75,9.95,80.475,0.985272,2004-04-19 17:00:00,69.7917,25.9375,69.7917,24.8958,18.2292,中度污染(60-80)
2004-04-19,18:00:00,1.33401,1052.5,95.6871,8.28292,910.75,83.8435,916.25,72.551,1528,888.5,11.25,70.45,0.938861,2004-04-19 18:00:00,51.4048,25.9105,51.4048,24.4537,18.2102,轻度污染(40-60)
2004-04-19,19:00:00,1.32517,1031.5,95.0884,7.88665,894.5,83.5442,920.75,72.3878,1507.75,879.25,10.7,71.525,0.919686,2004-04-19 19:00:00,48.5447,25.8836,48.5447,24.4283,18.1913,轻度污染(40-60)
2004-04-19,20:00:00,1.31633,988.5,94.4898,6.74796,845.75,83.2449,960,72.2245,1475.5,846.25,9.875,73.95,0.900945,2004-04-19 20:00:00,39.6677,25.8567,39.6677,24.4029,18.1724,良(20-40)
2004-04-19,21:00:00,1.30748,930,93.8912,4.6395,745,82.9456,1084.75,72.0612,1390.75,712.25,10.775,68.15,0.880582,2004-04-19 21:00:00,26.2448,25.8299,26.2448,24.0664,18.1535,良(20-40)
2004-04-19,22:00:00,1.29864,951.25,93.2925,5.04615,765.75,82.6463,1055.5,71.898,1431,746.75,10.15,73.975,0.91763,2004-04-19 22:00:00,28.4974,23.3161,28.4974,24.0415,17.6166,良(20-40)
2004-04-19,23:00:00,1.2898,985.25,92.6939,5.33381,780,82.3469,1017,71.7347,1443.75,790.75,10.1,77.475,0.957906,2004-04-19 23:00:00,31.0559,23.2919,31.0559,24.0166,17.5983,良(20-40)
2004-04-20,00:00:00,1.28095,936.75,92.0952,3.86146,703,82.0476,1135.75,71.5714,1376.75,636.75,9.925,77.7,0.94974,2004-04-20 00:00:00,23.9917,23.2678,21.303,23.9917,17.5801,良(20-40)
2004-04-20,01:00:00,1.27211,886.75,91.4966,2.9362,648,81.7483,1222.25,71.4082,1356.75,552.5,9.5,80.2,0.95333,2004-04-20 01:00:00,23.657,23.2438,14.0496,23.657,17.562,良(20-40)
2004-04-20,02:00:00,1.26327,806,90.898,1.49526,544.25,81.449,1429.25,71.2449,1289.5,448.75,9.525,79.7,0.948945,2004-04-20 02:00:00,23.6326,23.2198,4.43756,23.6326,17.5439,良(20-40)
2004-04-20,03:00:00,1.25442,770.5,90.2993,0.840594,482.5,81.1497,1587.25,71.0816,1276.75,484.5,9.675,78.9,0.948722,2004-04-20 03:00:00,23.6082,23.1959,1.4433,23.6082,17.5258,良(20-40)
2004-04-20,04:00:00,1.24558,801.5,89.7007,1.20291,518.5,80.8503,1523.25,70.9184,1314.75,540.25,9.75,80.025,0.966998,2004-04-20 04:00:00,23.172,23.172,2.88363,23.069,16.3749,良(20-40)
2004-04-20,05:00:00,1.23673,877.5,89.102,2.87708,644.25,80.551,1260.25,70.7551,1410,685,10.025,79.65,0.979974,2004-04-20 05:00:00,23.1481,23.1481,13.786,23.0453,16.358,良(20-40)
2004-04-20,06:00:00,1.22789,1069.5,88.5034,7.61718,883.25,80.2517,942,70.5918,1624.5,925.25,10.275,79.375,0.992697,2004-04-20 06:00:00,46.9681,23.1244,46.9681,23.0216,16.3412,轻度污染(40-60)
2004-04-20,07:00:00,1.21905,1430,87.9048,20.7172,1316.25,79.9524,638.25,70.4286,2069.25,1382,10.975,77.425,1.01354,2004-04-20 07:00:00,92.7618,23.1006,92.7618,22.7926,16.2218,重度污染(80-100)
2004-04-20,08:00:00,1.2102,1564.5,87.3061,29.9206,1549,79.6531,539.75,70.2653,2395.5,1645.25,12.35,69.225,0.990561,2004-04-20 08:00:00,98.6667,23.0769,98.6667,22.7692,16.2051,重度污染(80-100)
2004-04-20,09:00:00,1.20136,1364.5,86.7075,20.0929,1299,79.3537,637.25,70.102,1999.25,1514,14.525,60.425,0.993647,2004-04-20 09:00:00,91.6496,23.0533,91.6496,22.7459,16.1885,重度污染(80-100)
2004-04-20,10:00:00,1.19252,1348.25,86.1088,17.1368,1214,79.0544,678,69.9388,1874.25,1508.75,16.05,56.25,1.01846,2004-04-20 10:00:00,86.5916,20.2661,86.5916,22.7226,15.3531,重度污染(80-100)
2004-04-20,11:00:00,1.18367,1311.25,85.5102,19.3794,1279,78.7551,647.5,69.7755,1990.5,1519.5,18.15,51.125,1.05513,2004-04-20 11:00:00,89.9796,20.2454,89.9796,22.0859,15.3374,重度污染(80-100)
2004-04-20,12:00:00,1.17483,1302.25,84.9116,18.6943,1259.5,78.4558,658,69.6122,1969.75,1471.25,22.975,37.525,1.03887,2004-04-20 12:00:00,88.5598,20.2247,88.5598,22.0633,15.3218,重度污染(80-100)
2004-04-20,13:00:00,1.16599,1249.5,84.3129,15.7751,1172.75,78.1565,719.75,69.449,1869.5,1282,21.8,39.575,1.02089,2004-04-20 13:00:00,83.9796,20.2041,83.9796,22.0408,15.2041,重度污染(80-100)
2004-04-20,14:00:00,1.15714,1082.75,83.7143,10.2651,987.5,77.8571,859,69.2857,1643.25,1004,21.95,37.2,0.968349,2004-04-20 14:00:00,63.3028,20.1835,63.3028,21.8145,15.1886,中度污染(60-80)
2004-04-20,15:00:00,1.1483,1004.5,83.1156,7.88062,894.25,77.5578,956,69.1224,1530.25,713.75,23.8,31.4,0.9132,2004-04-20 15:00:00,48.6762,20.1629,48.6762,21.7923,15.1731,轻度污染(40-60)
